Ajatempel (UTC);Kuupäev (Eesti aeg);NPS Eesti
1727319600;26.09.2024 06:00;30,42
1727323200;26.09.2024 07:00;90,07
1727326800;26.09.2024 08:00;94,05
1727330400;26.09.2024 09:00;83,88
1727334000;26.09.2024 10:00;67,78
1727337600;26.09.2024 11:00;17,42
1727341200;26.09.2024 12:00;11,04
1727344800;26.09.2024 13:00;11,55
1727348400;26.09.2024 14:00;12,08
1727352000;26.09.2024 15:00;12,68
1727355600;26.09.2024 16:00;37,43
1727359200;26.09.2024 17:00;40,52
1727362800;26.09.2024 18:00;70,1
1727366400;26.09.2024 19:00;88,76
1727370000;26.09.2024 20:00;104,93
1727373600;26.09.2024 21:00;85,65
1727377200;26.09.2024 22:00;61,77
1727380800;26.09.2024 23:00;59,11
1727384400;27.09.2024 00:00;36,3
1727388000;27.09.2024 01:00;6
1727391600;27.09.2024 02:00;6
1727395200;27.09.2024 03:00;6
1727398800;27.09.2024 04:00;4,28
1727402400;27.09.2024 05:00;6
1727406000;27.09.2024 06:00;16,86
1727409600;27.09.2024 07:00;29
1727413200;27.09.2024 08:00;37,67
1727416800;27.09.2024 09:00;54,82
1727420400;27.09.2024 10:00;26,34
1727424000;27.09.2024 11:00;8,35
1727427600;27.09.2024 12:00;6
1727431200;27.09.2024 13:00;6,27
1727434800;27.09.2024 14:00;4,92
1727438400;27.09.2024 15:00;4,06
1727442000;27.09.2024 16:00;4,75
1727445600;27.09.2024 17:00;5,01
1727449200;27.09.2024 18:00;14,07
1727452800;27.09.2024 19:00;23,23
1727456400;27.09.2024 20:00;45,23
1727460000;27.09.2024 21:00;8,74
1727463600;27.09.2024 22:00;5,01
1727467200;27.09.2024 23:00;4,92
1727470800;28.09.2024 00:00;3,71
1727474400;28.09.2024 01:00;2,9
1727478000;28.09.2024 02:00;3,03
1727481600;28.09.2024 03:00;3,29
1727485200;28.09.2024 04:00;3,16
1727488800;28.09.2024 05:00;3,27
1727492400;28.09.2024 06:00;4,15
1727496000;28.09.2024 07:00;11,96
1727499600;28.09.2024 08:00;22,86
1727503200;28.09.2024 09:00;26,65
1727506800;28.09.2024 10:00;15,99
1727510400;28.09.2024 11:00;20,34
1727514000;28.09.2024 12:00;22,74
1727517600;28.09.2024 13:00;27,52
1727521200;28.09.2024 14:00;31,05
1727524800;28.09.2024 15:00;39,54
1727528400;28.09.2024 16:00;61,74
1727532000;28.09.2024 17:00;102,07
1727535600;28.09.2024 18:00;108,65
1727539200;28.09.2024 19:00;115,42
1727542800;28.09.2024 20:00;116,53
1727546400;28.09.2024 21:00;99,86
1727550000;28.09.2024 22:00;81,77
1727553600;28.09.2024 23:00;69,65
1727557200;29.09.2024 00:00;16,37
1727560800;29.09.2024 01:00;12,83
1727564400;29.09.2024 02:00;4,09
1727568000;29.09.2024 03:00;2,45
1727571600;29.09.2024 04:00;1,55
1727575200;29.09.2024 05:00;1,51
1727578800;29.09.2024 06:00;2,27
1727582400;29.09.2024 07:00;4,09
1727586000;29.09.2024 08:00;5,99
1727589600;29.09.2024 09:00;4,99
1727593200;29.09.2024 10:00;4,91
1727596800;29.09.2024 11:00;1,33
1727600400;29.09.2024 12:00;0
1727604000;29.09.2024 13:00;-0,01
1727607600;29.09.2024 14:00;-0,49
1727611200;29.09.2024 15:00;-0,44
1727614800;29.09.2024 16:00;0
1727618400;29.09.2024 17:00;37,84
1727622000;29.09.2024 18:00;92,72
1727625600;29.09.2024 19:00;147,73
1727629200;29.09.2024 20:00;175,91
1727632800;29.09.2024 21:00;110,91
1727636400;29.09.2024 22:00;80,28
1727640000;29.09.2024 23:00;70,23
1727643600;30.09.2024 00:00;37,83
1727647200;30.09.2024 01:00;18,91
1727650800;30.09.2024 02:00;11,36
1727654400;30.09.2024 03:00;8,4
1727658000;30.09.2024 04:00;5,53
1727661600;30.09.2024 05:00;39,04
1727665200;30.09.2024 06:00;103,04
1727668800;30.09.2024 07:00;198,76
1727672400;30.09.2024 08:00;220,04
1727676000;30.09.2024 09:00;223,62
1727679600;30.09.2024 10:00;159,93
1727683200;30.09.2024 11:00;95,05
1727686800;30.09.2024 12:00;62,8
1727690400;30.09.2024 13:00;45,06
1727694000;30.09.2024 14:00;42,21
1727697600;30.09.2024 15:00;61,02
1727701200;30.09.2024 16:00;112,62
1727704800;30.09.2024 17:00;159,95
1727708400;30.09.2024 18:00;180,83
1727712000;30.09.2024 19:00;209,17
1727715600;30.09.2024 20:00;245,54
1727719200;30.09.2024 21:00;171,98
1727722800;30.09.2024 22:00;85,05
1727726400;30.09.2024 23:00;4,1
;Keskmine:;96,5
