Ajatempel (UTC);Kuupäev (Eesti aeg);NPS Eesti
1711551600;27.03.2024 17:00;47,49
1711555200;27.03.2024 18:00;48,51
1711558800;27.03.2024 19:00;91,01
1711562400;27.03.2024 20:00;46,9
1711566000;27.03.2024 21:00;49,41
1711569600;27.03.2024 22:00;43,62
1711573200;27.03.2024 23:00;43
1711576800;28.03.2024 00:00;42,06
1711580400;28.03.2024 01:00;35,64
1711584000;28.03.2024 02:00;37,63
1711587600;28.03.2024 03:00;35,56
1711591200;28.03.2024 04:00;35,14
1711594800;28.03.2024 05:00;38,18
1711598400;28.03.2024 06:00;40,69
1711602000;28.03.2024 07:00;43,62
1711605600;28.03.2024 08:00;49,2
1711609200;28.03.2024 09:00;53,47
1711612800;28.03.2024 10:00;55,53
1711616400;28.03.2024 11:00;46,16
1711620000;28.03.2024 12:00;37,91
1711623600;28.03.2024 13:00;32,91
1711627200;28.03.2024 14:00;30,29
1711630800;28.03.2024 15:00;29,47
1711634400;28.03.2024 16:00;24,67
1711638000;28.03.2024 17:00;34,99
1711641600;28.03.2024 18:00;44,33
1711645200;28.03.2024 19:00;63,68
1711648800;28.03.2024 20:00;62,17
1711652400;28.03.2024 21:00;38,92
1711656000;28.03.2024 22:00;36,1
1711659600;28.03.2024 23:00;31,12
1711663200;29.03.2024 00:00;24,08
1711666800;29.03.2024 01:00;20,6
1711670400;29.03.2024 02:00;18,38
1711674000;29.03.2024 03:00;12,13
1711677600;29.03.2024 04:00;9,99
1711681200;29.03.2024 05:00;12,01
1711684800;29.03.2024 06:00;12,77
1711688400;29.03.2024 07:00;21,49
1711692000;29.03.2024 08:00;22,39
1711695600;29.03.2024 09:00;15,94
1711699200;29.03.2024 10:00;13,28
1711702800;29.03.2024 11:00;16,88
1711706400;29.03.2024 12:00;18,83
1711710000;29.03.2024 13:00;13
1711713600;29.03.2024 14:00;9,86
1711717200;29.03.2024 15:00;13,44
1711720800;29.03.2024 16:00;26,19
1711724400;29.03.2024 17:00;39,7
1711728000;29.03.2024 18:00;42,32
1711731600;29.03.2024 19:00;44,63
1711735200;29.03.2024 20:00;57,09
1711738800;29.03.2024 21:00;41,98
1711742400;29.03.2024 22:00;39,91
1711746000;29.03.2024 23:00;37,02
1711749600;30.03.2024 00:00;35,48
1711753200;30.03.2024 01:00;38,45
1711756800;30.03.2024 02:00;38,82
1711760400;30.03.2024 03:00;38,81
1711764000;30.03.2024 04:00;39,6
1711767600;30.03.2024 05:00;41,73
1711771200;30.03.2024 06:00;43,52
1711774800;30.03.2024 07:00;44,29
1711778400;30.03.2024 08:00;45,67
1711782000;30.03.2024 09:00;44,1
1711785600;30.03.2024 10:00;41,83
1711789200;30.03.2024 11:00;36,04
1711792800;30.03.2024 12:00;25,08
1711796400;30.03.2024 13:00;25,74
1711800000;30.03.2024 14:00;12,75
1711803600;30.03.2024 15:00;16,26
1711807200;30.03.2024 16:00;35,04
1711810800;30.03.2024 17:00;51,29
1711814400;30.03.2024 18:00;74,74
1711818000;30.03.2024 19:00;84,18
1711821600;30.03.2024 20:00;81,98
1711825200;30.03.2024 21:00;74,71
1711828800;30.03.2024 22:00;56,94
1711832400;30.03.2024 23:00;45,74
1711836000;31.03.2024 00:00;42,09
1711839600;31.03.2024 01:00;42,09
1711843200;31.03.2024 02:00;42,02
1711846800;31.03.2024 04:00;42,1
1711850400;31.03.2024 05:00;43,82
1711854000;31.03.2024 06:00;46,19
1711857600;31.03.2024 07:00;44,57
1711861200;31.03.2024 08:00;48,92
1711864800;31.03.2024 09:00;50,04
1711868400;31.03.2024 10:00;49,31
1711872000;31.03.2024 11:00;42,04
1711875600;31.03.2024 12:00;35,37
1711879200;31.03.2024 13:00;35,46
1711882800;31.03.2024 14:00;33,1
1711886400;31.03.2024 15:00;30,68
1711890000;31.03.2024 16:00;32,6
1711893600;31.03.2024 17:00;41,07
1711897200;31.03.2024 18:00;52,66
1711900800;31.03.2024 19:00;57,62
1711904400;31.03.2024 20:00;79,9
1711908000;31.03.2024 21:00;51,05
1711911600;31.03.2024 22:00;50,09
1711915200;31.03.2024 23:00;46,28
;Keskmine;90,42 €
